specObjID,bestobjid,oiii_5007_flux,h_beta_flux,nii_6584_flux,h_alpha_flux,elliptical,spiral,other,u,g,r,i,z,petroRadErr_r
647464228474611712,588010358538436820,55.93365,57.93177,185.9695,297.2125,0.368000000715256,0.605000004172325,0.0260000005364418,18.9094,17.34161,16.48188,16.0374,15.75778,0.9592186
647464228474611712,588010358538436820,55.93365,57.93177,185.9695,297.2125,0.368000000715256,0.605000004172325,0.0260000005364418,18.9094,17.34161,16.48188,16.0374,15.75778,0.9592186
647548066236229632,587728880878157934,194.8429,54.45379,162.2771,263.4717,0.216999992728233,0.760999977588654,0.0219999998807907,18.31376,16.94791,16.18822,15.74476,15.46205,0.2610442
652047543013763072,587728880344367215,684.6734,111.184,202.536,388.5475,0.28999999165535,0.676999971270561,0.0320000015199184,19.35455,18.03837,17.291,16.9086,16.67845,0.115387
652047543013763072,587728880344367215,684.6734,111.184,202.536,388.5475,0.28999999165535,0.676999971270561,0.0320000015199184,19.35455,18.03837,17.291,16.9086,16.67845,0.115387
652047543013763072,587728880344367215,684.6734,111.184,202.536,388.5475,0.28999999165535,0.676999971270561,0.0320000015199184,19.35455,18.03837,17.291,16.9086,16.67845,0.115387
657637455280760832,587726102557884591,31.30323,41.57515,159.9344,230.1199,0.698000013828278,0.188999991863966,0.112999998033047,20.18813,18.53712,17.71226,17.27401,17.01227,0.07410729
668832682607667200,587726100956315920,243.0045,95.51652,0,0,0.246999993920326,0.698999993503094,0.0549999997019768,19.64271,18.35204,17.51815,17.02051,16.71962,0.06163354
668832682607667200,587726100956315920,243.0045,95.51652,0,0,0.246999993920326,0.698999993503094,0.0549999997019768,19.64271,18.35204,17.51815,17.02051,16.71962,0.06163354
668835980840560640,587726100956315920,242.1376,89.7355,340.5898,434.656,0.246999993920326,0.698999993503094,0.0549999997019768,19.64271,18.35204,17.51815,17.02051,16.71962,0.06163354
668835980840560640,587726100956315920,242.1376,89.7355,340.5898,434.656,0.246999993920326,0.698999993503094,0.0549999997019768,19.64271,18.35204,17.51815,17.02051,16.71962,0.06163354
670065509651212288,587726102031827204,87.44477,73.98285,222.2642,345.8537,0.580999970436096,0.145999995991588,0.273999989032745,20.16933,18.87995,18.02736,17.51532,17.21788,0.04071381
673326116299106304,587729153597309049,157.6786,42.72633,134.2918,178.2889,0.74099999666214,0.204000001773238,0.0560000017285347,19.84201,18.40186,17.61557,17.18198,16.95612,0.0753454
675595508315613184,587729153598947407,157.2632,57.23487,213.4947,313.4772,0.681999981403351,0.226999998092651,0.090999998152256,19.90248,18.52099,17.75484,17.3318,17.0962,0.06948945
680120819304654848,587728676861182128,17.10302,72.01561,218.4532,355.0181,0.666999995708466,0.185000002384186,0.148000001907349,19.67158,18.32648,17.61238,17.16443,16.96493,0.05814551
680120819304654848,587728676861182128,17.10302,72.01561,218.4532,355.0181,0.666999995708466,0.185000002384186,0.148000001907349,19.67158,18.32648,17.61238,17.16443,16.96493,0.05814551
681321490599143424,588007006329438352,21.59196,37.94333,134.1108,270.7707,0.425999999046326,0.383000001311302,0.19200000539422,20.61822,18.38367,17.46969,16.967,16.62816,0.3824975
683437775856363520,587728918985375832,160.8214,31.65472,89.44344,133.5228,0.316000014543533,0.50900000333786,0.174999997019768,19.41774,17.94061,17.11425,16.71264,16.41823,0.09912607
685756645392803840,587729227146133656,41.26977,38.02446,104.8266,178.0406,0.28999999165535,0.709999978542328,0,19.59868,18.06367,17.22643,16.74024,16.45159,0.624001
685760218805594112,587725816420368501,9.113803,22.42315,63.3153,110.9869,0.207000002264977,0.793000023812056,0,19.93403,18.47546,17.52352,16.98149,16.54282,0.9885601
690263268777814016,587725816422400138,158.8016,34.79163,90.22567,130.2831,0.0579999983310699,0.941999988630414,0,18.781,17.42059,16.74579,16.36884,16.11769,0.1111561
690263268777814016,587725816422400138,158.8016,34.79163,90.22567,130.2831,0.0579999983310699,0.941999988630414,0,18.781,17.42059,16.74579,16.36884,16.11769,0.1111561
690263268777814016,587725816422400138,158.8016,34.79163,90.22567,130.2831,0.0579999983310699,0.941999988630414,0,18.781,17.42059,16.74579,16.36884,16.11769,0.1111561
702601164167866368,587729408613155008,44.36136,30.97114,110.0277,202.2888,0.115000002086163,0.88500002771616,0,19.33395,17.50461,16.6435,16.16021,15.77123,0.8803146
711627324864358400,587729408080740726,46.51276,56.12618,148.6905,230.1893,0.310000002384186,0.654999993741512,0.034000001847744,19.47868,17.89028,17.08765,16.64536,16.34397,0.7116569
720681255158441984,587726878877024509,64.45483,37.0899,169.5609,273.7953,0.412999987602234,0.0999999993946403,0.486000001430511,20.45872,18.84627,17.91221,17.30748,16.96852,0.1734322
720685378696144896,587726878877024509,75.25868,44.83519,173.433,271.6241,0.412999987602234,0.0999999993946403,0.486000001430511,20.45872,18.84627,17.91221,17.30748,16.96852,0.1734322
734089798788081664,587727178451583052,16.16981,48.03254,195.4495,324.4087,0.103000000119209,0.895999990403652,0,19.40039,17.938,17.14787,16.66435,16.3632,0.1912587
735328398754211840,587727180062523456,328.7767,116.5734,353.6506,471.5406,0.39300000667572,0.499999992549419,0.10700000077486,19.31919,18.07652,17.32806,16.87229,16.66766,0.2442108
735328398754211840,587727180062523456,328.7767,116.5734,353.6506,471.5406,0.39300000667572,0.499999992549419,0.10700000077486,19.31919,18.07652,17.32806,16.87229,16.66766,0.2442108
745429337754331136,587727226236436575,223.545,39.59549,115.4021,151.5142,0.577000021934509,0.345999985933304,0.0769999995827675,20.4178,18.67775,17.75073,17.32836,16.98528,0.1392483
745429337754331136,587727226236436575,223.545,39.59549,115.4021,151.5142,0.577000021934509,0.345999985933304,0.0769999995827675,20.4178,18.67775,17.75073,17.32836,16.98528,0.1392483
745429337754331136,587727226236436575,223.545,39.59549,115.4021,151.5142,0.577000021934509,0.345999985933304,0.0769999995827675,20.4178,18.67775,17.75073,17.32836,16.98528,0.1392483
745430161867958272,587727226236436575,211.217,35.18425,109.9972,150.3762,0.577000021934509,0.345999985933304,0.0769999995827675,20.4178,18.67775,17.75073,17.32836,16.98528,0.1392483
745430161867958272,587727226236436575,211.217,35.18425,109.9972,150.3762,0.577000021934509,0.345999985933304,0.0769999995827675,20.4178,18.67775,17.75073,17.32836,16.98528,0.1392483
745430161867958272,587727226236436575,211.217,35.18425,109.9972,150.3762,0.577000021934509,0.345999985933304,0.0769999995827675,20.4178,18.67775,17.75073,17.32836,16.98528,0.1392483
746510981764507648,587727229985423530,509.0491,115.7079,526.3693,616.4532,0.159999996423721,0.839999988675117,0,18.98598,17.6503,16.92913,16.47187,16.18536,0.257775
746510981764507648,587727229985423530,509.0491,115.7079,526.3693,616.4532,0.159999996423721,0.839999988675117,0,18.98598,17.6503,16.92913,16.47187,16.18536,0.257775
748794392923367424,587727177924673625,611.3591,89.51205,322.5755,349.9081,0.64300000667572,0.10700000077486,0.25,19.12207,17.82503,17.13278,16.6635,16.42034,0.08473552
764573484444575744,587731186198380750,25.08495,71.71527,211.494,346.1711,0.333000004291534,0.615000016987324,0.0509999990463257,18.93313,17.54975,16.73552,16.31343,16.00068,0.04563098
781386667037583360,588015507666501713,40.47313,41.18718,193.8984,234.6411,0.625,0.218999993056059,0.156000003218651,20.51186,18.73516,17.80318,17.30256,16.98002,0.162547
808427231327053824,587730816286195790,0,0,0,0,0.211999997496605,0.44199999794364,0.346000008285046,18.64082,17.34923,16.61684,16.10842,15.82149,0.1631489
831052712010344448,587727223014883704,25.14183,60.341,198.1204,362.6447,0.270999997854233,0.707999974489212,0.0209999997168779,19.36196,17.88589,17.07719,16.60418,16.28935,0.09389003
844426067140700160,587727220876968102,706.3923,119.0677,232.1102,500.152,0.596000015735626,0.27700001001358,0.12699999846518,19.47692,18.06192,17.26978,16.79436,16.50121,0.1936526
844426067140700160,587727220876968102,706.3923,119.0677,232.1102,500.152,0.596000015735626,0.27700001001358,0.12699999846518,19.47692,18.06192,17.26978,16.79436,16.50121,0.1936526
844435412989536256,587730773889253467,29.03442,33.59747,78.01012,165.9043,0.42399999499321,0.546000014990568,0.0299999993294477,20.30144,18.56301,17.60525,17.09456,16.67259,0.3401148
845601445339228160,587727221951168675,14.6254,54.3334,172.7497,270.6179,0,0.570999979972839,0.429000005125999,19.28257,17.90252,17.07337,16.58631,16.21285,0.323795
847851870461388800,588290880029130950,126.8465,45.0816,115.133,161.5481,0.515999972820282,0.452000003308058,0.0320000015199184,19.55837,17.92202,17.14042,16.67185,16.36962,0.1025863
847851870461388800,588290880029130950,126.8465,45.0816,115.133,161.5481,0.515999972820282,0.452000003308058,0.0320000015199184,19.55837,17.92202,17.14042,16.67185,16.36962,0.1025863
849088271270045696,587728931332948214,23.40261,56.47154,129.762,227.2711,0.210999995470047,0.0529999993741512,0.736999988555908,19.41375,17.68763,16.75809,16.32148,15.99147,0.22051
851280978121877504,587728932408983836,149.8561,53.34068,148.6119,190.4113,0.782999992370605,0.129999998956919,0.0869999974966049,19.65936,18.16977,17.29912,16.84166,16.58439,0.07804215
851280978121877504,587728932408983836,149.8561,53.34068,148.6119,190.4113,0.782999992370605,0.129999998956919,0.0869999974966049,19.65936,18.16977,17.29912,16.84166,16.58439,0.07804215
852368389434271744,587728931335504170,102.7626,82.10853,278.8008,403.6885,0.660000026226044,0.263999994844198,0.0750000029802322,19.58869,18.19029,17.44532,16.96896,16.71673,0.05609651
855748838370076672,587729386597843210,11.10672,22.38874,64.37595,128.3367,0.166999995708466,0.708999995142221,0.12499999627471,19.42176,17.83927,16.91988,16.46181,16.1507,0.1373704
861359371160938496,587729386603413684,33.95535,72.78646,236.3897,414.8207,0.74099999666214,0.222000002861023,0.0370000004768372,19.11837,17.76167,17.01065,16.59068,16.31904,0.1852703
865966637944170496,587728931884499090,12.64281,24.07049,71.20913,131.1309,0.542999982833862,0.229000002145767,0.228000000119209,21.58571,18.96319,18.09497,17.60052,17.19977,0.2895376
865966875106895872,587728931884499090,8.052109,20.56723,71.18658,135.9609,0.542999982833862,0.229000002145767,0.228000000119209,21.58571,18.96319,18.09497,17.60052,17.19977,0.2895376
867032301874210816,587725550131544181,85.33788,31.43766,83.12908,129.4991,0.586000025272369,0.379000000655651,0.034000001847744,19.28687,17.77499,16.8961,16.43022,16.1467,0.3822158
867032301874210816,587725550131544181,85.33788,31.43766,83.12908,129.4991,0.586000025272369,0.379000000655651,0.034000001847744,19.28687,17.77499,16.8961,16.43022,16.1467,0.3822158
868177169833027584,587725475491741900,61.28384,53.46241,104.378,218.2207,0.666999995708466,0.222999997437,0.112000003457069,19.62014,18.30226,17.48937,17.08684,16.74982,0.07308327
872689289417222144,588011098336002156,87.24773,29.2155,90.70995,138.9609,0.566999971866608,0.400000013411045,0.0329999998211861,19.44116,17.95529,17.13616,16.68223,16.3504,0.2524189
872689289417222144,588011098336002156,87.24773,29.2155,90.70995,138.9609,0.566999971866608,0.400000013411045,0.0329999998211861,19.44116,17.95529,17.13616,16.68223,16.3504,0.2524189
872696161364895744,588011099410202710,148.8813,35.47436,82.02441,128.2707,0.194000005722046,0.806000001728535,0,19.35757,17.86249,17.11531,16.70521,16.4269,0.1639595
873755541220911104,588009370151944309,380.7987,80.81985,258.2486,425.9811,0.712000012397766,0.211999994702637,0.0760000003501773,19.81538,18.2116,17.44905,16.97246,16.71422,0.08438119
873755541220911104,588009370151944309,380.7987,80.81985,258.2486,425.9811,0.712000012397766,0.211999994702637,0.0760000003501773,19.81538,18.2116,17.44905,16.97246,16.71422,0.08438119
876083482516809728,588011124113014912,234.3688,91.82493,280.4863,390.5906,0.773000001907349,0.136000007390976,0.090999998152256,18.97584,18.03102,17.29567,16.87012,16.61272,0.1549224
876083519225358336,588011124113014912,239.7495,94.73676,279.5305,400.2584,0.773000001907349,0.136000007390976,0.090999998152256,18.97584,18.03102,17.29567,16.87012,16.61272,0.1549224
879365250451793920,588009370692419716,159.4934,54.7654,142.1382,230.2278,0.726999998092651,0.217999994754791,0.0549999997019768,19.02384,17.95007,17.22334,16.82234,16.56173,0.09535696
879365250451793920,588009370692419716,159.4934,54.7654,142.1382,230.2278,0.726999998092651,0.217999994754791,0.0549999997019768,19.02384,17.95007,17.22334,16.82234,16.56173,0.09535696
880470533626423296,588011123578896548,127.0429,32.52202,95.63475,124.5524,0.537999987602234,0.306999992579222,0.153999999165535,19.52668,18.03234,17.2376,16.83691,16.57622,0.1108021
880470533626423296,588011123578896548,127.0429,32.52202,95.63475,124.5524,0.537999987602234,0.306999992579222,0.153999999165535,19.52668,18.03234,17.2376,16.83691,16.57622,0.1108021
883885342183155712,588011123043532914,158.4736,29.01093,77.42229,121.3703,0.580999970436096,0.225999996066093,0.194000005722046,19.76923,18.37365,17.44372,17.0317,16.73528,0.09369474
883885342183155712,588011123043532914,158.4736,29.01093,77.42229,121.3703,0.580999970436096,0.225999996066093,0.194000005722046,19.76923,18.37365,17.44372,17.0317,16.73528,0.09369474
894027787814332416,588011101566927019,62.42821,75.31322,233.9544,321.8397,0.718999981880188,0.171999996528029,0.108999997377396,18.86498,17.60593,16.9344,16.52629,16.28548,0.08407461
894027787814332416,588011101566927019,62.42821,75.31322,233.9544,321.8397,0.718999981880188,0.171999996528029,0.108999997377396,18.86498,17.60593,16.9344,16.52629,16.28548,0.08407461
914404761531344896,588011219682328741,137.1483,51.92255,203.2654,195.8145,0.360000014305115,0.519999988377094,0.119999997317791,19.27062,17.77715,17.004,16.59968,16.34334,0.07130595
916655187257485312,587729753277989131,12.58004,32.63432,77.30341,146.7735,0.151999995112419,0.667000010609627,0.182000000029802,19.10133,17.6955,16.95969,16.58022,16.29751,0.136357
916655187257485312,587729753277989131,12.58004,32.63432,77.30341,146.7735,0.151999995112419,0.667000010609627,0.182000000029802,19.10133,17.6955,16.95969,16.58022,16.29751,0.136357
916657937261291520,587729753277989131,13.12261,27.00278,82.02824,148.6263,0.151999995112419,0.667000010609627,0.182000000029802,19.10133,17.6955,16.95969,16.58022,16.29751,0.136357
916657937261291520,587729753277989131,13.12261,27.00278,82.02824,148.6263,0.151999995112419,0.667000010609627,0.182000000029802,19.10133,17.6955,16.95969,16.58022,16.29751,0.136357
920034261552097280,587729653959229597,469.2655,56.27273,188.9501,236.1853,0.518999993801117,0.25900000333786,0.222000002861023,19.25561,17.70499,16.93224,16.51601,16.2364,0.1210363
920034261552097280,587729653959229597,469.2655,56.27273,188.9501,236.1853,0.518999993801117,0.25900000333786,0.222000002861023,19.25561,17.70499,16.93224,16.51601,16.2364,0.1210363
920034261552097280,587729653959229597,469.2655,56.27273,188.9501,236.1853,0.518999993801117,0.25900000333786,0.222000002861023,19.25561,17.70499,16.93224,16.51601,16.2364,0.1210363
921074949542668288,587729652349337865,29.51115,77.47504,254.3524,425.5498,0.633000016212463,0.287999993190169,0.0790000036358833,19.05631,17.68078,16.91992,16.47966,16.1857,0.07428208
930137947334797312,587731522276294687,113.7527,197.1804,748.344,1035.839,0.790000021457672,0.113000001758337,0.0970000028610229,18.77679,17.63336,16.97635,16.47271,16.27757,0.04207307
942541818707339264,588010359620370509,275.2404,51.9483,144.4496,248.8128,0.519999980926514,0.319999992847443,0.159999996423721,19.76596,18.37669,17.6135,17.15154,16.89037,0.3312022
943655894434998272,588010879830917287,64.65534,55.33105,158.3324,248.6505,0.513999998569489,0.459000002592802,0.0270000007003546,19.12208,17.77674,17.00796,16.57622,16.34002,0.08815476
943655894434998272,588010879830917287,64.65534,55.33105,158.3324,248.6505,0.513999998569489,0.459000002592802,0.0270000007003546,19.12208,17.77674,17.00796,16.57622,16.34002,0.08815476
944697406740523008,588010358010806435,181.8427,41.37569,95.53458,147.8497,0.705999970436096,0.146999999880791,0.146999999880791,19.96916,18.50633,17.75445,17.3438,17.07268,0.04162722
944697406740523008,588010358010806435,181.8427,41.37569,95.53458,147.8497,0.705999970436096,0.146999999880791,0.146999999880791,19.96916,18.50633,17.75445,17.3438,17.07268,0.04162722
945787572536240128,588010359085793406,29.83646,35.4229,98.00986,160.8527,0.135000005364418,0.864999990910292,0,18.65478,17.356,16.63076,16.24491,15.96833,0.1429192
955977847392987136,587729160577155248,231.9142,72.90744,219.9998,337.6731,0.794000029563904,0.0590000003576279,0.146999999880791,19.1081,18.00924,17.25354,16.79449,16.52442,0.09145252
955977847392987136,587729160577155248,231.9142,72.90744,219.9998,337.6731,0.794000029563904,0.0590000003576279,0.146999999880791,19.1081,18.00924,17.25354,16.79449,16.52442,0.09145252
958271702469470208,588010879304401123,225.2587,137.1041,561.869,652.4765,0.481000006198883,0.25900000333786,0.25900000333786,18.78762,17.63532,16.9627,16.49942,16.29769,0.1285236
958271702469470208,588010879304401123,225.2587,137.1041,561.869,652.4765,0.481000006198883,0.25900000333786,0.25900000333786,18.78762,17.63532,16.9627,16.49942,16.29769,0.1285236
961537801709447168,588010878770806829,423.1738,95.87646,284.9301,374.6679,0.115000002086163,0.808000005781651,0.0769999995827675,18.45696,17.21217,16.58406,16.24139,15.99815,0.2254549
961537801709447168,588010878770806829,423.1738,95.87646,284.9301,374.6679,0.115000002086163,0.808000005781651,0.0769999995827675,18.45696,17.21217,16.58406,16.24139,15.99815,0.2254549
961537801709447168,588010878770806829,423.1738,95.87646,284.9301,374.6679,0.115000002086163,0.808000005781651,0.0769999995827675,18.45696,17.21217,16.58406,16.24139,15.99815,0.2254549
962813510109128704,588010880382402688,19.47642,40.20807,120.1126,213.1732,0.264999985694885,0.705000013113022,0.028999999165535,18.87156,17.58531,16.78029,16.35375,16.05142,0.3251551
964911652149422080,588013382718259763,213.6229,71.27627,163.2242,285.533,0.414000004529953,0.414000004529953,0.172000005841255,19.3153,17.90851,17.22192,16.85913,16.61462,0.04913497
970598051594921984,587732054313140429,20.60434,48.60466,154.243,267.9219,0.14300000667572,0.476000004913658,0.381999991834164,20.22229,18.68621,17.77628,17.2188,17.02589,0.2313548
973935619107481600,587732053243003160,60.12681,37.48187,130.2937,216.9184,0.166999995708466,0.791999991983175,0.0419999994337559,19.31978,17.88686,17.09136,16.63707,16.34644,0.1239611
973935619107481600,587732053243003160,60.12681,37.48187,130.2937,216.9184,0.166999995708466,0.791999991983175,0.0419999994337559,19.31978,17.88686,17.09136,16.63707,16.34644,0.1239611
973949912758642688,587732053779873963,28.34822,32.16499,96.95499,202.2924,0.317999988794327,0.682000018656254,0,19.93481,18.35127,17.39884,16.85112,16.48733,0.5702889
987442570202212352,588013382202294443,894.1658,98.92684,270.7843,484.3071,0.666999995708466,0.333999998867512,0,19.70675,18.05571,17.16358,16.67896,16.35879,0.2857458
987442570202212352,588013382202294443,894.1658,98.92684,270.7843,484.3071,0.666999995708466,0.333999998867512,0,19.70675,18.05571,17.16358,16.67896,16.35879,0.2857458
988702885405550592,587732135919288453,6.706985,32.62448,111.9391,191.767,0.0860000029206276,0.895999990403652,0.017000000923872,19.1893,17.77118,16.99221,16.53829,16.23649,0.1951432
999929173768169472,587731886804435296,27.35949,61.01368,212.6089,367.1852,0.402999997138977,0.466999998316169,0.129999998956919,19.49205,17.9859,17.15223,16.6757,16.34424,0.06697756
1042616614446458880,587729970184126708,576.3996,57.88857,188.521,219.3627,0.75,0.12499999627471,0.125,21.01804,19.15923,18.11576,17.60062,17.24697,0.1799242
1042616614446458880,587729970184126708,576.3996,57.88857,188.521,219.3627,0.75,0.12499999627471,0.125,21.01804,19.15923,18.11576,17.60062,17.24697,0.1799242
1042616614446458880,587729970184126708,576.3996,57.88857,188.521,219.3627,0.75,0.12499999627471,0.125,21.01804,19.15923,18.11576,17.60062,17.24697,0.1799242
1042625410539481088,587729777453498609,943.1925,153.3794,336.8347,583.1712,0.764999985694885,0.146999999880791,0.0879999995231628,19.93006,18.46652,17.67439,17.13351,16.85903,0.04141011
1048271406204217344,587732156855091491,163.7006,69.44984,250.4169,322.7396,0.921000003814697,0.0260000005364418,0.0529999993741512,19.32923,18.24415,17.43423,16.97034,16.69442,0.1683532
1048337926657697792,587732157392552236,9.77472,30.12175,97.33289,214.3622,0.409000009298325,0.568000003695488,0.0230000000447035,20.98375,18.55174,17.66946,17.09612,16.82203,0.3507681
1048381357366994944,587732156855943366,553.7969,83.47816,249.6554,351.1868,0.333000004291534,0.499999992549419,0.166999995708466,19.01265,17.72639,16.98345,16.57335,16.33305,0.05999716
1048381357366994944,587732156855943366,553.7969,83.47816,249.6554,351.1868,0.333000004291534,0.499999992549419,0.166999995708466,19.01265,17.72639,16.98345,16.57335,16.33305,0.05999716
1048381357366994944,587732156855943366,553.7969,83.47816,249.6554,351.1868,0.333000004291534,0.499999992549419,0.166999995708466,19.01265,17.72639,16.98345,16.57335,16.33305,0.05999716
1067418023607953408,587732582053904594,11.74547,33.43785,128.9919,204.9532,0.188999995589256,0.755000006407499,0.0569999981671572,19.27921,17.69554,16.75903,16.2675,15.93904,0.3763983
1070854271819343872,587729388223594605,33.33459,29.8736,95.53406,127.9383,0.100000001490116,0.899999983608723,0,19.76225,18.01811,17.01089,16.49302,16.12338,1.302701
1071900182439815168,587732582057181190,19.50609,55.10116,208.5652,354.0932,0.0949999988079071,0.762000016868114,0.14299999922514,19.08143,17.61703,16.86351,16.4007,16.11652,0.4539931
1072020578963056640,587732582594183300,78.31983,43.82254,387.8835,392.0122,0.303999990224838,0.303999990224838,0.390999987721443,20.63095,18.49001,17.50894,16.85064,16.47281,0.253965
1072020578963056640,587732582594183300,78.31983,43.82254,387.8835,392.0122,0.303999990224838,0.303999990224838,0.390999987721443,20.63095,18.49001,17.50894,16.85064,16.47281,0.253965
1073024982868584448,587729386614751382,132.2795,40.48451,152.601,200.4428,0.360000014305115,0.639999978244305,0,19.27415,17.62725,16.74839,16.30956,15.9811,0.210348
1073024982868584448,587729386614751382,132.2795,40.48451,152.601,200.4428,0.360000014305115,0.639999978244305,0,19.27415,17.62725,16.74839,16.30956,15.9811,0.210348
1076456558491101184,587732591179661439,158.3303,54.21553,141.6601,231.439,0.528999984264374,0.412000000476837,0.0590000003576279,19.01436,17.58883,16.83093,16.40394,16.10552,0.2298143
1076456558491101184,587732591179661439,158.3303,54.21553,141.6601,231.439,0.528999984264374,0.412000000476837,0.0590000003576279,19.01436,17.58883,16.83093,16.40394,16.10552,0.2298143
1076533249427138560,587732591717515370,34.41313,109.7638,377.494,510.5214,0.647000014781952,0.308999999426305,0.0439999988302588,18.38923,17.04406,16.38644,15.99571,15.77085,0.03302531
1080915079232251904,587729386620584083,340.2333,52.07904,159.1298,192.6681,0.381999999284744,0.508999988436699,0.108999997377396,19.78554,18.24907,17.48135,17.05033,16.80138,0.4541399
1080918651957176320,587729386620584083,332.3094,42.19735,166.6755,218.8159,0.381999999284744,0.508999988436699,0.108999997377396,19.78554,18.24907,17.48135,17.05033,16.80138,0.4541399
1080970604569454592,587732591183331482,823.6809,104.5178,252.6402,388.0445,0.225999996066093,0.677999969571829,0.0969999991357327,19.44223,17.97172,17.06452,16.64604,16.32604,0.08416485
1080970604569454592,587732591183331482,823.6809,104.5178,252.6402,388.0445,0.225999996066093,0.677999969571829,0.0969999991357327,19.44223,17.97172,17.06452,16.64604,16.32604,0.08416485
1080970604569454592,587732591183331482,823.6809,104.5178,252.6402,388.0445,0.225999996066093,0.677999969571829,0.0969999991357327,19.44223,17.97172,17.06452,16.64604,16.32604,0.08416485
1080970604569454592,587732591183331482,823.6809,104.5178,252.6402,388.0445,0.225999996066093,0.677999969571829,0.0969999991357327,19.44223,17.97172,17.06452,16.64604,16.32604,0.08416485
1080970604569454592,587732591183331482,823.6809,104.5178,252.6402,388.0445,0.225999996066093,0.677999969571829,0.0969999991357327,19.44223,17.97172,17.06452,16.64604,16.32604,0.08416485
1080970604569454592,587732591183331482,823.6809,104.5178,252.6402,388.0445,0.225999996066093,0.677999969571829,0.0969999991357327,19.44223,17.97172,17.06452,16.64604,16.32604,0.08416485
1080970878759495680,587732591183331482,782.6647,92.47205,243.315,372.5166,0.225999996066093,0.677999969571829,0.0969999991357327,19.44223,17.97172,17.06452,16.64604,16.32604,0.08416485
1080970878759495680,587732591183331482,782.6647,92.47205,243.315,372.5166,0.225999996066093,0.677999969571829,0.0969999991357327,19.44223,17.97172,17.06452,16.64604,16.32604,0.08416485
1080970878759495680,587732591183331482,782.6647,92.47205,243.315,372.5166,0.225999996066093,0.677999969571829,0.0969999991357327,19.44223,17.97172,17.06452,16.64604,16.32604,0.08416485
1080970878759495680,587732591183331482,782.6647,92.47205,243.315,372.5166,0.225999996066093,0.677999969571829,0.0969999991357327,19.44223,17.97172,17.06452,16.64604,16.32604,0.08416485
1080970878759495680,587732591183331482,782.6647,92.47205,243.315,372.5166,0.225999996066093,0.677999969571829,0.0969999991357327,19.44223,17.97172,17.06452,16.64604,16.32604,0.08416485
1080970878759495680,587732591183331482,782.6647,92.47205,243.315,372.5166,0.225999996066093,0.677999969571829,0.0969999991357327,19.44223,17.97172,17.06452,16.64604,16.32604,0.08416485
1086525061965309952,588295841246806070,130.8502,49.8344,156.429,246.9892,0.658999979496002,0.292999990284443,0.0489999987185001,19.49706,17.89664,17.03361,16.62207,16.31897,0.1440409
1095560848321046528,587729751137321566,73.34029,61.21489,197.2934,311.4333,0.773999989032745,0.0969999991357327,0.128999993205071,19.96385,18.56244,17.73211,17.27148,17.02402,0.08421178
1095560848321046528,587729751137321566,73.34029,61.21489,197.2934,311.4333,0.773999989032745,0.0969999991357327,0.128999993205071,19.96385,18.56244,17.73211,17.27148,17.02402,0.08421178
1099039702893225984,587729409157300579,66.65137,44.29371,127.7286,161.7152,0.596000015735626,0.0860000029206276,0.319000005722046,19.40296,17.81329,16.96402,16.47976,16.19882,0.1325005
1101196945176684544,587729752212439651,1884.201,192.3612,500.2403,684.3781,0.666999995708466,0.306000001728535,0.0280000008642673,19.67911,17.9684,17.05721,16.52687,16.32426,0.1135248
1101196945176684544,587729752212439651,1884.201,192.3612,500.2403,684.3781,0.666999995708466,0.306000001728535,0.0280000008642673,19.67911,17.9684,17.05721,16.52687,16.32426,0.1135248
1101196945176684544,587729752212439651,1884.201,192.3612,500.2403,684.3781,0.666999995708466,0.306000001728535,0.0280000008642673,19.67911,17.9684,17.05721,16.52687,16.32426,0.1135248
1101196945176684544,587729752212439651,1884.201,192.3612,500.2403,684.3781,0.666999995708466,0.306000001728535,0.0280000008642673,19.67911,17.9684,17.05721,16.52687,16.32426,0.1135248
1101196945176684544,587729752212439651,1884.201,192.3612,500.2403,684.3781,0.666999995708466,0.306000001728535,0.0280000008642673,19.67911,17.9684,17.05721,16.52687,16.32426,0.1135248
1101196945176684544,587729752212439651,1884.201,192.3612,500.2403,684.3781,0.666999995708466,0.306000001728535,0.0280000008642673,19.67911,17.9684,17.05721,16.52687,16.32426,0.1135248
1101199418910074880,587729752212439651,1969.059,200.9164,516.6675,680.2343,0.666999995708466,0.306000001728535,0.0280000008642673,19.67911,17.9684,17.05721,16.52687,16.32426,0.1135248
1101199418910074880,587729752212439651,1969.059,200.9164,516.6675,680.2343,0.666999995708466,0.306000001728535,0.0280000008642673,19.67911,17.9684,17.05721,16.52687,16.32426,0.1135248
1101199418910074880,587729752212439651,1969.059,200.9164,516.6675,680.2343,0.666999995708466,0.306000001728535,0.0280000008642673,19.67911,17.9684,17.05721,16.52687,16.32426,0.1135248
1101199418910074880,587729752212439651,1969.059,200.9164,516.6675,680.2343,0.666999995708466,0.306000001728535,0.0280000008642673,19.67911,17.9684,17.05721,16.52687,16.32426,0.1135248
1101199418910074880,587729752212439651,1969.059,200.9164,516.6675,680.2343,0.666999995708466,0.306000001728535,0.0280000008642673,19.67911,17.9684,17.05721,16.52687,16.32426,0.1135248
1101199418910074880,587729752212439651,1969.059,200.9164,516.6675,680.2343,0.666999995708466,0.306000001728535,0.0280000008642673,19.67911,17.9684,17.05721,16.52687,16.32426,0.1135248
